Panamax Bulker Register,,,,,,,,,,,
"Bulkers 65,000 - 99,999 dwt",,,,,,,,,,,
,,,,,,,,,,,
Created 17 July 2014 15:18,,,,,,,,,,,
,,,,,,,,,,,
Type,Hull Type,Name,Size,Unit,Dwt,GT,Flag,Built,Mn,Yard,Current Owner
Bulk,,Sinokor Pioneer,"70,153.00",DWT,70153,36615,South Korea,1995,5,Sumitomo H.I.,Sinokor Merchant Mar
Bulk,,Jin Hai Fu,"73,222.00",DWT,73222,38608,Peoples' Republic of China,1995,5,Samsung H.I.,Fujian Provincial
Bulk,,Jimei Shunhao,"91,443.00",DWT,91443,58098,Panama,1995,5,Mitsubishi H.I.,Jimei Hua Shipping
Bulk,,Yue Dian 82,"75,473.00",DWT,75473,39385,Marshall Islands,1995,5,Burmeister & Wain,Yudean Group
Bulk,,Kayu Eboni,"75,265.00",DWT,75265,39385,Panama,1995,5,Fincantieri,Pann Multi Finance
Bulk,,Theofylaktos,"72,610.00",DWT,72610,39027,Malta,1995,2,Daewoo,General Mar. Enterp.
Bulk,,Guang Qian,"73,119.00",DWT,73119,38632,Peoples' Republic of China,1995,2,Samsung H.I.,Yudean Group
Bulk,,CCS Angel,"94,274.00",DWT,94274,55945,Panama,1995,3,Mitsubishi H.I.,Shinyang NF
Bulk,,Dong Jiang Ming,"75,265.00",DWT,75265,39385,Peoples' Republic of China,1995,3,Burmeister & Wain,Tianjin Changming
Bulk,,Feng Shan Hai,"69,930.00",DWT,69930,38603,Peoples' Republic of China,1994,12,Jiangnan S.Y.,COSCO Group
Bulk,,Mighty Michalis,"71,695.00",DWT,71695,38137,Panama,1995,2,Hitachi Zosen,Arion Shpg Co
Bulk,,Soryu Maru,"86,868.00",DWT,86868,48458,Japan,1995,2,Sumitomo H.I.,Daiichi Chuo
Bulk,,Hui Zhi,"71,252.00",DWT,71252,38269,Peoples' Republic of China,1995,2,Namura Shipbuilding,COSCO Group
Bulk,,CSK Unity,"68,371.00",DWT,68371,36074,Singapore,1995,1,Sasebo H.I.,Tai Chong Cheang
Bulk,,Jin Hai Xiang,"69,121.00",DWT,69121,35884,Peoples' Republic of China,1994,12,Imabari S.B.,Fujian Provincial
Bulk,,Asahi Maru,"73,914.00",DWT,73914,38606,Japan,1994,12,Hashihama Zosen,Asahi Shpg. Co.
Bulk,,Atout,"72,873.00",DWT,72873,38513,Marshall Islands,1994,11,Samsung H.I.,Secure Shpg
Bulk,,Guo Dian 20,"69,189.00",DWT,69189,35884,Peoples' Republic of China,1994,10,Imabari S.B.,Guodian Corp.
Bulk,,Hua Heng 165,"70,213.00",DWT,70213,36559,Peoples' Republic of China,1994,10,Sanoyas,Huayuan Star Shpg.
Bulk,,Yue Dian 9,"70,196.00",DWT,70196,37550,Peoples' Republic of China,1994,7,Daewoo,Yudean Group
Bulk,,Xin Ping Hai,"68,636.00",DWT,68636,36074,Peoples' Republic of China,1994,8,Sasebo H.I.,Guangdong Haidian
Bulk,,Samjohn Light,"71,756.00",DWT,71756,38077,Greece,1994,8,Hitachi Zosen,J. Samonas
Bulk,,Tuo Fu 11,"77,447.00",DWT,77447,42869,Panama,1994,6,Kawasaki S.B.,Tuofu Ocean
Bulk,,Cupid Feather,"68,621.00",DWT,68621,36074,South Korea,1994,5,Sasebo H.I.,Nippon Yusen Kaisha
Bulk,,Samjohn Spirit,"71,730.00",DWT,71730,38077,Greece,1994,5,Hitachi Zosen,J. Samonas
Bulk,,Wadi Sudr,"70,000.00",DWT,70000,37550,Egypt,1994,5,Daewoo,National Navigation
Bulk,,Hanjin Tacoma,"70,457.00",DWT,70457,37550,Panama,1994,4,Daewoo,Hanjin Shipping
Bulk,,Wadi Alarish,"70,087.00",DWT,70087,37550,Egypt,1994,4,Daewoo,National Navigation
Bulk,,Hanjin New Orleans,"70,337.00",DWT,70337,37550,Panama,1994,2,Daewoo,Hanjin Shipping
Bulk,,Shun Feng 9,"73,350.00",DWT,73350,38379,Panama,1994,1,Oshima S.B. Co.,Greatsources Shpg.
Bulk,,Legiony Polskie,"73,505.00",DWT,73505,41252,Vanuatu,1991,12,Burmeister & Wain,Polish Steamship Co.
Bulk,,Polska Walczaca,"73,505.00",DWT,73505,41220,Vanuatu,1992,3,Burmeister & Wain,Polish Steamship Co.
Bulk,,Duro,"73,503.00",DWT,73503,39012,Isle of Man,1993,5,Hyundai H.I.,Unknown
Bulk,,First Endeavour,"69,111.00",DWT,69111,35879,Panama,1994,4,Koyo Dock K.K.,Excel Maritime Carr.
Bulk,,Okialos,"69,149.00",DWT,69149,35884,Marshall Islands,1994,8,Imabari S.B.,Odysea Carriers SA
Bulk,,Ocean Amber,"73,350.00",DWT,73350,38779,Hong Kong,1994,10,Hyundai H.I.,Noble Group Ltd.
Bulk,,Sea Lord,"69,128.00",DWT,69128,35884,Malta,1995,1,Koyo Dock K.K.,Athenian Ship Mngt.
Bulk,,RZS Joy,"69,057.00",DWT,69057,35899,Hong Kong,1995,3,Imabari S.B.,COSCO Group
Bulk,,Dong Jiang Hao,"69,601.00",DWT,69601,36560,Peoples' Republic of China,1993,2,Tsuneishi Zosen,Tianjin Changming
Bulk,,Fortezza,"69,634.00",DWT,69634,36560,Panama,1993,7,Tsuneishi Zosen,Excel Maritime Carr.
Bulk,,Aarti Prem,"69,087.00",DWT,69087,36889,Liberia,1994,3,Imabari S.B.,Mercator
Bulk,,Karunia,"69,235.00",DWT,69235,35874,Indonesia,1993,9,Imabari S.B.,Jaya Samudra
Bulk,,Shi Dai 7,"69,616.00",DWT,69616,36561,Peoples' Republic of China,1993,10,Tsuneishi Zosen,Shanghai Time Shpg.
Bulk,,Melchior,"73,670.00",DWT,73670,38891,Marshall Islands,1995,3,Hyundai H.I.,Nomikos Transworld
Bulk,,Best Vision,"95,625.00",DWT,95625,53935,Panama,1993,5,Oshima S.B. Co.,Skaarup Shpg Corp.
Bulk,,Hao Yin Dao,"64,848.00",DWT,64848,35722,Panama,1981,1,Hitachi Zosen,Kuifenghang
Bulk,,Nelvana,"74,973.00",DWT,74973,44340,Vanuatu,1983,4,Hyundai H.I.,Upper Lakes Group
Bulk,,Guo Dian 3,"60,969.00",DWT,60969,35752,Peoples' Republic of China,1986,8,Astilleros Alianza,Fujian Guohang Group
Bulk,,Iron Destiny,"92,067.00",DWT,92067,52982,Liberia,1982,8,Imabari S.B.,Staff Centre Mngt.
Bulk,,Sino Peace,"69,171.00",DWT,69171,36803,Panama,1984,2,Mitsui SB,Brother Marine
Bulk,,New Phoenix,"65,051.00",DWT,65051,35208,Liberia,1985,1,NKK Corp.,Vinashin Ocean
Bulk,,Areti,"86,690.00",DWT,86690,49908,Liberia,1985,7,Kasado Dockyard,Kon-Quest SA
Bulk,,Rui Fu Fa,"68,634.00",DWT,68634,35954,Panama,1987,4,Sumitomo H.I.,Asia Union Shipping
Bulk,,Yao Hai,"69,497.00",DWT,69497,36544,Peoples' Republic of China,1986,12,Hashihama Zosen,Sinotrans & CSC
Bulk,,Peng Hua,"69,422.00",DWT,69422,36573,Peoples' Republic of China,1988,10,Tsuneishi Zosen,Shenhua Group
Bulk,,Usolie,"68,788.00",DWT,68788,37519,Liberia,1990,3,Hyundai H.I.,Harvester Shipmngt
Bulk,,Shirouma,"77,739.00",DWT,77739,43400,Panama,1998,7,Sasebo H.I.,Toyo Sangyo Co.
Bulk,,Global F,"73,729.00",DWT,73729,38364,Liberia,1998,11,Sumitomo H.I.,Roth Reederei Gmbh
Bulk,,Angela Star,"73,798.00",DWT,73798,38364,Panama,1998,1,Sumitomo H.I.,Excel Maritime Carr.
Bulk,,Pacific Knight,"67,871.00",DWT,67871,36097,Panama,1996,6,Imabari S.B.,ATL Shipping Ltd.
Bulk,,Zed,"73,301.00",DWT,73301,38639,Greece,1996,4,Samsung H.I.,Niovis Shipping Co.
Bulk,,Glory Pegasus,"77,663.00",DWT,77663,43351,Panama,1998,4,Mitsui SB,Glory Ships
Bulk,,Elbe Max,"73,548.00",DWT,73548,38972,Isle of Man,1999,8,Hyundai H.I.,Enterprises Shpg.
Bulk,,Marichristina,"74,410.00",DWT,74410,40121,Malta,2001,2,Daewoo,Chandris Group
Bulk,,Zagora,"73,435.00",DWT,73435,38391,Greece,2001,7,Sumitomo H.I.,Goulandris Bros. Ltd
Bulk,,Aodabao,"74,137.00",DWT,74137,38433,Hong Kong,1995,2,Hashihama Zosen,Yildiz Deniz Tas. AS
Bulk,,Xin Hong Hai,"74,044.00",DWT,74044,38433,Peoples' Republic of China,1995,5,Hashihama Zosen,Guangdong Haidian
Bulk,,Ocean Merry,"71,747.00",DWT,71747,37821,Panama,1995,10,Hitachi Zosen,Hengfa Shipping Inc.
Bulk,,Shi Dai 3,"69,659.00",DWT,69659,36561,Peoples' Republic of China,1994,9,Tsuneishi Zosen,Shanghai Time Shpg.
Bulk,,Hui Ping,"69,562.00",DWT,69562,36546,Panama,1994,4,Tsuneishi Zosen,Nan Fung Shpng Ltd
Bulk,,Navios Gemini S.,"68,636.00",DWT,68636,36074,Panama,1994,9,Sasebo H.I.,Navios Group
Bulk,,Dona Zoitsa,"68,519.00",DWT,68519,36074,Liberia,1995,2,Sasebo H.I.,Arion Shpg Co
Bulk,,Happy Day,"71,694.00",DWT,71694,37808,Panama,1997,6,Hitachi Zosen,Excel Maritime Carr.
Bulk,,Orissa,"81,783.00",DWT,81783,46178,India,1979,4,Italcantieri,Accord Group
Bulk,,Isla De Cedros,"61,769.00",DWT,61769,34405,Hong Kong,1982,5,Koyo Dock K.K.,Far-East Transport
Bulk,,Krakow,"70,838.00",DWT,70838,40504,Bahamas,1982,10,Hyundai H.I.,SMT Shipmanagement
Bulk,,Banowati,"62,633.00",DWT,62633,35119,Indonesia,1983,1,Hitachi Zosen,PT Arpeni Pratama
Bulk,,Daisy,"62,635.00",DWT,62635,35119,St. Kitts & Nevis,1984,11,Hitachi Zosen,Unknown
Bulk,,Vision,"70,280.00",DWT,70280,36600,Panama,1986,10,Sanoyas,Pan Ocean
Bulk,,Peng Nian,"69,347.00",DWT,69347,36987,Peoples' Republic of China,1987,3,Tsuneishi Zosen,COSCO Group
Bulk,,Arena,"69,235.00",DWT,69235,36417,Panama,1987,9,Imabari S.B.,Samsun Corporation
Bulk,,CSL Atlas,"67,308.00",DWT,67308,41173,Liberia,1990,5,Verolme Estale.,CSL Group Inc.
Bulk,,Agios Emilianos,"69,352.00",DWT,69352,36573,Cyprus,1989,4,Tsuneishi Zosen,Ilios Shipping Co.
Bulk,,Xin Dong Guan 2,"63,283.00",DWT,63283,36042,Peoples' Republic of China,1989,6,Hyundai H.I.,Dongguan Haichang
Bulk,,Shun Kang,"70,424.00",DWT,70424,38337,Panama,1990,8,Hyundai H.I.,Jimei University
Bulk,,Gallant John,"70,359.00",DWT,70359,36493,Cyprus,1989,8,Sanoyas,P. & P. Shpg.
Bulk,,Shun Tong,"71,435.00",DWT,71435,38203,Panama,1990,9,Hitachi Zosen,Qingdao Da Tong
Bulk,,Preventer,"69,995.00",DWT,69995,38891,Panama,1990,3,Kawasaki H.I.,SNP Shipping Service
Bulk,,Fengli 8,"70,046.00",DWT,70046,38679,Panama,1994,3,Jiangnan S.Y.,Glory Asia
Bulk,,Power Loong,"69,618.00",DWT,69618,36540,Panama,1992,12,Hashihama Zosen,Amoysailing Maritime
Bulk,,Birthday,"71,504.00",DWT,71504,38131,Bahamas,1993,9,Hitachi Zosen,Excel Maritime Carr.
Bulk,,Dong Jiang Mei,"73,350.00",DWT,73350,38481,Peoples' Republic of China,1993,7,Oshima S.B. Co.,Tianjin Changming
Bulk,,Vinalines Global,"73,350.00",DWT,73350,38479,Vietnam,1994,1,Oshima S.B. Co.,Vinalines
Bulk,,Li Shan Hai,"64,909.00",DWT,64909,35842,Peoples' Republic of China,1992,6,Jiangnan S.Y.,COSCO Group
Bulk,,Castillo de San Pedro,"73,205.00",DWT,73205,38513,Bahamas,1994,8,Samsung H.I.,Elcano
Bulk,,Castillo de Vigo,"73,236.00",DWT,73236,38513,Bahamas,1994,10,Samsung H.I.,Elcano
Bulk,,Carola,"73,740.00",DWT,73740,38364,Liberia,1997,9,Sumitomo H.I.,"Blumenthal, Johann"
Bulk,,Elinakos,"73,751.00",DWT,73751,38364,Panama,1997,10,Sumitomo H.I.,Excel Maritime Carr.
Bulk,,Xin Dong Guan 3,"69,512.00",DWT,69512,36561,Peoples' Republic of China,1995,12,Tsuneishi Zosen,Dongguan Haichang
Bulk,,Eastern View,"73,350.00",DWT,73350,38779,Hong Kong,1995,4,Hyundai H.I.,COSCO Wallem
Bulk,,Isminaki,"74,577.00",DWT,74577,38864,Panama,1998,3,Sasebo H.I.,Excel Maritime Carr.
Bulk,,Meister,"69,118.00",DWT,69118,35884,Panama,1997,6,Imabari S.B.,Samsun Corporation
Bulk,,Yue Dian 81,"69,091.00",DWT,69091,35905,Hong Kong,1997,3,Koyo Dock K.K.,Yudean Group
Bulk,,Pontodamon,"72,917.00",DWT,72917,38684,Cyprus,2000,1,Daedong S.B.,Ocean Freighters
Bulk,,Monte Pelmo,"72,917.00",DWT,72917,38684,Liberia,2000,2,Daedong S.B.,Roth Reederei Gmbh
Bulk,,MP Panamax 5,"73,625.00",DWT,73625,38633,India,2000,3,Hashihama Zosen,Pallonji & Co.
Bulk,,Evangelia,"74,381.00",DWT,74381,38878,Liberia,2000,1,Sasebo H.I.,Vardinoyannis Group
Bulk,,Yue Dian 4,"68,220.00",DWT,68220,35874,Peoples' Republic of China,1993,8,Imabari S.B.,Yudean Group
Bulk,,Shi Dai 5,"69,090.00",DWT,69090,35886,Peoples' Republic of China,1994,6,Imabari S.B.,Shanghai Time Shpg.
Bulk,,Trans Emirates,"70,546.00",DWT,70546,37550,Marshall Islands,1993,9,Daewoo,Emirates Trading
Bulk,,Permata Caroline,"73,034.00",DWT,73034,38567,Indonesia,1995,2,Samsung H.I.,Jaya Samudra
Bulk,,Spar Neptun,"70,101.00",DWT,70101,36559,Norwegian Int'l Register,1994,6,Sumitomo H.I.,Spar Shipping A/S
Bulk,,F. Star,"87,996.00",DWT,87996,48950,South Korea,1995,5,Sasebo H.I.,Five Ocean Corp.
Bulk,,Denak Trader,"72,195.00",DWT,72195,37663,Turkey,1996,6,Hitachi Zosen,Denak Depoculuk
Bulk,,Myrmidon,"73,317.00",DWT,73317,38995,Malta,1997,4,Halla Eng.,Amalthia Marine Inc.
Bulk,,Victory Union,"65,224.00",DWT,65224,35603,Indonesia,1983,7,Hyundai H.I.,Jaya Samudra
Bulk,,Zi Bao Shi,"65,282.00",DWT,65282,34626,Panama,1985,9,NKK Corp.,Fujian Provincial
Bulk,,Wu Zhou Yi Hao,"64,316.00",DWT,64316,35911,Peoples' Republic of China,1987,4,Hyundai H.I.,Chaozhou Yatai Shpg.
Bulk,,Guang Yue,"68,641.00",DWT,68641,35954,Peoples' Republic of China,1986,6,Sumitomo H.I.,Yudean Group
Bulk,,Sea Harvest,"68,192.00",DWT,68192,37057,Panama,1986,3,Koyo Dock K.K.,SW Shipping Co. Ltd.
Bulk,,Yi Jia,"67,396.00",DWT,67396,35247,Peoples' Republic of China,1986,11,Kawasaki S.B.,COSCO Group
Bulk,,Guo Yuan 1,"69,755.00",DWT,69755,36606,Peoples' Republic of China,1987,3,Sanoyas,Fujian Guohang Group
Bulk,,Everglory,"69,356.00",DWT,69356,36987,Panama,1988,6,Tsuneishi Zosen,Fujian Hengfeng
Bulk,,Aghios Makarios,"88,309.00",DWT,88309,47828,Greece,1987,4,Sanoyas,Golden Union
Bulk,,Lan Hai Chuang Xin,"63,000.00",DWT,63000,39539,Peoples' Republic of China,1989,9,Santierul Naval,Guangdong Lanyue
Bulk,,Xing Heng Da,"68,762.00",DWT,68762,37086,Panama,1989,7,Hyundai H.I.,Hong Sheng Da
Bulk,,Grand Rodosi,"68,788.00",DWT,68788,37519,Liberia,1990,4,Hyundai H.I.,Lemissoler Shipmngt.
Bulk,,Rio Lerma,"70,329.00",DWT,70329,36549,Mexico,1989,1,Sanoyas,Cyprus Maritime Co.
Bulk,,Bei Lun Hai 18,"65,652.00",DWT,65652,36433,Peoples' Republic of China,1990,1,Jiangnan S.Y.,Ningbo Longsheng Sh.
Bulk,,Lucky Forever,"68,676.00",DWT,68676,36120,Panama,1989,6,Sasebo H.I.,Sino Shipping Ltd
Bulk,,Xing Min Da,"69,640.00",DWT,69640,36573,Panama,1990,3,Hashihama Zosen,Fuzhou Minlun Shpg.
Bulk,,Ming Zhou 68,"69,950.00",DWT,69950,36616,Peoples' Republic of China,1989,10,Sanoyas,Zhejiang Energy
Bulk,,Bernhard Oldendorff,"77,499.00",DWT,77499,43332,Liberia,1991,1,Daewoo,Oldendorff Carriers
Bulk,,Da Tang 1 Hao,"69,669.00",DWT,69669,37222,Peoples' Republic of China,1989,3,I.H.I.,Da Tang Shipping
Bulk,,Long Yuan,"69,346.00",DWT,69346,36986,Panama,1989,5,Hashihama Zosen,Dia Yuan Intl.
Bulk,,Panamax Trader,"69,338.00",DWT,69338,35890,Panama,1990,9,Imabari S.B.,Chian Spirit M'time
Bulk,,Go Public,"71,761.00",DWT,71761,38180,Bahamas,1993,4,Hitachi Zosen,Evalend Shpg.
Bulk,,Miden Max,"74,696.00",DWT,74696,39012,Isle of Man,1993,7,Hyundai H.I.,Enterprises Shpg.
Bulk,,Intrans Tina,"70,252.00",DWT,70252,36559,South Korea,1996,9,Sumitomo H.I.,Intrans Shpg. Co.
Bulk,,Giovanni,"72,394.00",DWT,72394,37846,Bahamas,1996,10,Sasebo H.I.,Gestion Maritime
Bulk,,Coal Age,"72,824.00",DWT,72824,38878,Marshall Islands,1997,7,Hyundai H.I.,KGAL
Bulk,,Ocean Emperor,"74,002.00",DWT,74002,38440,Liberia,1998,3,Tsuneishi Zosen,Oceanfleet Shipping
Bulk,,Brugge Max,"73,056.00",DWT,73056,38489,Isle of Man,1998,4,Sumitomo H.I.,Enterprises Shpg.
Bulk,,Genco Acheron,"72,495.00",DWT,72495,37695,Hong Kong,1999,1,Koyo Dock K.K.,Genco Shpg & Trading
Bulk,,Aeolian Spirit,"73,739.00",DWT,73739,38364,Cyprus,1999,3,Sumitomo H.I.,Swiss Marine Inc.
Bulk,,Vinalines Trader,"69,614.00",DWT,69614,36592,Vietnam,1997,4,Tsuneishi Zosen,Vinalines
Bulk,,Calm Seas,"74,047.00",DWT,74047,38468,Marshall Islands,1999,1,Hashihama Zosen,Allseas Marine S. A.
Bulk,,Coronado,"75,706.00",DWT,75706,38818,Malta,2000,3,Sanoyas,Dryships Inc.
Bulk,,Sri Prem Aparna,"73,461.00",DWT,73461,38678,Singapore,2001,1,Tsuneishi Zosen,Mercator
Bulk,,Gem of Ennore,"73,789.00",DWT,73789,39749,India,2000,10,Hitachi Zosen,West Asia Maritime
Bulk,,Alpha Glory,"72,270.00",DWT,72270,37715,Greece,1999,8,Imabari S.B.,Alpha Tankers & Frt.
Bulk,,Kind Seas,"72,493.00",DWT,72493,37689,Marshall Islands,1999,12,Imabari S.B.,Allseas Marine S. A.
Bulk,,Angelina,"74,540.00",DWT,74540,40121,Panama,2001,2,Daewoo,Sea Justice S.A.
Bulk,,Rio Orinoco,"86,864.00",DWT,86864,50046,Venezuela,1979,2,NKK Corp.,Trans. Ferreos
Bulk,,K.G. Barito,"73,008.00",DWT,73008,40483,South Korea,1996,8,Hudong S.Y.,Unknown
Bulk,,Hong Merit,"70,189.00",DWT,70189,36559,Panama,1996,6,Sumitomo H.I.,Skaarup Shpg Corp.
Bulk,,Ya Long Jiang,"69,310.00",DWT,69310,35874,Peoples' Republic of China,1992,12,Imabari S.B.,China SDIC Shpg
Bulk,,Ju Yuan,"73,498.00",DWT,73498,39012,Panama,1994,2,Hyundai H.I.,Unknown Chinese
Bulk,,The Forgiver,"70,003.00",DWT,70003,38267,Panama,1994,10,Hudong S.Y.,SNP Shipping Service
Bulk,,Sunny Ocean,"68,621.00",DWT,68621,36074,South Korea,1994,7,Sasebo H.I.,Nippon Yusen Kaisha
Bulk,,Wooyang Venus,"73,081.00",DWT,73081,38632,Panama,1995,8,Samsung H.I.,Unknown
Bulk,,Ya Tai 1,"71,250.00",DWT,71250,38205,Peoples' Republic of China,1995,1,Namura Shipbuilding,Chaozhou Yatai Shpg.
Bulk,,Pacific Pioneer,"69,279.00",DWT,69279,36800,Panama,1994,9,Hashihama Zosen,ATL Shipping Ltd.
Bulk,,Vighnraj,"70,912.00",DWT,70912,40294,India,1982,9,Hyundai H.I.,Sula Shipping
Bulk,,Fu Xing 7,"61,751.00",DWT,61751,34332,Peoples' Republic of China,1984,5,Koyo Dock K.K.,Zhejiang Shpg Group
Bulk,,Guo Dian 1,"61,013.00",DWT,61013,35783,Peoples' Republic of China,1986,3,Astilleros Alianza,Fujian Guohang Group
Bulk,,Ming Zhou 20,"64,944.00",DWT,64944,36569,Peoples' Republic of China,1988,3,Daewoo,Zhejiang Energy
Bulk,,JK Boryeong,"80,984.00",DWT,80984,48844,Panama,1984,12,Mitsubishi H.I.,JK Maritime
Bulk,,Tong Ying,"66,760.00",DWT,66760,36131,Panama,1989,2,CSBC,Qingdao Da Tong
Bulk,,Yong Xu Hai,"68,200.00",DWT,68200,36120,Peoples' Republic of China,1988,12,Sasebo H.I.,Younysun Shpg Group
Bulk,,GNS Donghae,"66,088.00",DWT,66088,35350,South Korea,1990,3,Daewoo,SW Shipping Co. Ltd.
Bulk,,Shun Fu,"70,424.00",DWT,70424,38337,Malta,1990,4,Hyundai H.I.,Greatsources Shpg.
Bulk,,Myron N.,"70,424.00",DWT,70424,38337,Cyprus,1990,4,Hyundai H.I.,Dalnave Nav.
Bulk,,Jimei Ruyi,"71,749.00",DWT,71749,38022,Panama,1990,1,Hitachi Zosen,Jimei Hua Shipping
Bulk,,Bei Lun Hai 9,"69,703.00",DWT,69703,36269,Peoples' Republic of China,1989,4,Imabari S.B.,Ningbo Longsheng Sh.
Bulk,,Yeoman Bridge,"96,772.00",DWT,96772,55695,Bahamas,1991,2,Hashihama Zosen,Aggregate Ind.
Bulk,,Dong Fang Sheng,"69,306.00",DWT,69306,35890,Peoples' Republic of China,1990,2,Imabari S.B.,Fujian Provincial
Bulk,,Irene,"65,672.00",DWT,65672,36348,Greece,1993,1,Jiangnan S.Y.,Fafalios Shipping SA
Bulk,,Pacific Paradise,"73,645.00",DWT,73645,38379,Hong Kong,1993,9,Oshima S.B. Co.,China Merchants Grp
Bulk,,Wei Fong,"70,045.00",DWT,70045,38679,Panama,1994,9,Jiangnan S.Y.,Wei Fong Shipping
Bulk,,Powerful,"70,083.00",DWT,70083,38639,Panama,1994,2,Hudong S.Y.,Excel Maritime Carr.
Bulk,,Peter S.,"71,550.00",DWT,71550,38131,Liberia,1995,4,Hitachi Zosen,Sea Gate Navigation
Bulk,,Gerasimos,"70,296.00",DWT,70296,36559,Bahamas,1996,10,Sumitomo H.I.,"Nomikos, Evangelos"
Bulk,,Navios Libra II,"70,136.00",DWT,70136,37550,Panama,1995,3,Daewoo,Navios Group
Bulk,,Gurasis,"75,264.00",DWT,75264,39385,Marshall Islands,1997,1,Fincantieri,Bhatia Singapore
Bulk,,Kesari Prem,"69,186.00",DWT,69186,36698,Singapore,1997,2,Tsuneishi Zosen,Mercator
Bulk,,Newcastle Max,"73,786.00",DWT,73786,38364,Isle of Man,1997,12,Sumitomo H.I.,Enterprises Shpg.
Bulk,,Assimina,"72,126.00",DWT,72126,37707,Malta,1997,6,Hitachi Zosen,PL Shipping Co.
Bulk,,Yue Dian 8,"72,424.00",DWT,72424,37881,Peoples' Republic of China,1997,4,Sasebo H.I.,Yudean Group
Bulk,,Genco Knight,"73,941.00",DWT,73941,38646,Hong Kong,1999,4,Oshima S.B. Co.,Genco Shpg & Trading
Bulk,,Ever Excellent,"73,965.00",DWT,73965,38431,Panama,1998,10,Tsuneishi Zosen,First S.S.
Bulk,,Genco Vigour,"73,941.00",DWT,73941,38646,Hong Kong,1999,10,Oshima S.B. Co.,Genco Shpg & Trading
Bulk,,Tai Hang 9,"74,002.00",DWT,74002,38888,Peoples' Republic of China,1999,9,Imabari S.B.,Shanxi Coal
Bulk,,Salandi,"74,502.00",DWT,74502,38852,Panama,1999,3,Sasebo H.I.,Capital Mngmnt Serv.
Bulk,,Ocean Crystal,"73,688.00",DWT,73688,38372,Malta,1999,1,Sumitomo H.I.,Dryships Inc.
Bulk,,Christina IV,"72,493.00",DWT,72493,37831,Malta,1999,11,Sasebo H.I.,Modion Maritime S.A.
Bulk,,Ergina Luck,"73,796.00",DWT,73796,38530,Liberia,1999,10,Tsuneishi Zosen,Eurobulk Ltd.
Bulk,,Pontovremon,"76,318.00",DWT,76318,39994,Cyprus,2001,9,Tsuneishi Zosen,Ocean Freighters
Bulk,,Termeh,"75,249.00",DWT,75249,40609,Iran,2001,5,Hyundai Samho,Soroush Sarzamin
Bulk,,Panamax Nereid,"74,295.00",DWT,74295,38594,Cyprus,2001,11,Oshima S.B. Co.,Cyprus Maritime Co.
Bulk,,Jia Yong,"70,181.00",DWT,70181,36575,Peoples' Republic of China,1993,6,Sanoyas,Shenzhen Energy
Bulk,,Renuar,"70,155.00",DWT,70155,38520,Panama,1993,11,Hudong S.Y.,Excel Maritime Carr.
Bulk,,Chios Sunrise,"73,653.00",DWT,73653,38891,Bahamas,1993,9,Hyundai H.I.,Rafin Shpmngt
Bulk,,Aristides N.P.,"69,268.00",DWT,69268,36952,Marshall Islands,1993,4,Tsuneishi Zosen,Eurobulk Ltd.
Bulk,,Joyous Society,"69,274.00",DWT,69274,35900,Hong Kong,1994,9,Imabari S.B.,COSCO Group
Bulk,,Evertop,"69,555.00",DWT,69555,36560,Panama,1993,4,Tsuneishi Zosen,Fujian Hengfeng
Bulk,,The Opener,"70,029.00",DWT,70029,38267,Panama,1994,7,Hudong S.Y.,SNP Shipping Service
Bulk,,Bin Dong Shan 36,"63,212.00",DWT,63212,34991,Panama,1981,1,CSBC,Fuzhou Hailing
Bulk,,Green Sea,"77,016.00",DWT,77016,39997,Panama,1982,11,Boelwerf,Vinashin Ocean
Bulk,,Hua Yuan Xing,"64,255.00",DWT,64255,34838,Peoples' Republic of China,1989,11,Astilleros Alianza,Huayuan Star Shpg.
Bulk,,The Benefactor,"65,117.00",DWT,65117,34620,Panama,1986,5,NKK Corp.,Sea Lion Ship Mngt
Bulk,,Panamax Jade,"70,227.00",DWT,70227,36520,Panama,1988,10,Sanoyas,Cyprus Maritime Co.
Bulk,,Bao Zhong 218,"68,601.00",DWT,68601,36120,Peoples' Republic of China,1988,7,Sasebo H.I.,Fujian Guanhai
Bulk,,Huan Le Hai,"68,675.00",DWT,68675,36080,Peoples' Republic of China,1990,9,Sasebo H.I.,COSCO Group
Bulk,,Sea Trader,"69,338.00",DWT,69338,35840,South Korea,1990,7,Imabari S.B.,SW Shipping Co. Ltd.
Bulk,,Jindal Varad,"75,460.00",DWT,75460,39422,Panama,1994,9,Burmeister & Wain,JITF Waterways Ltd.
Bulk,,City of Dubrovnik,"75,460.00",DWT,75460,39422,Croatia,1995,1,Burmeister & Wain,Atlantska Plovidba
Bulk,,Themis P,"70,165.00",DWT,70165,36559,Panama,1994,9,Sumitomo H.I.,Iolcos Hellenic
Bulk,,Yue Dian 6,"75,473.00",DWT,75473,39385,Peoples' Republic of China,1995,5,Fincantieri,Yudean Group
Bulk,,Kayu Ramin,"75,264.00",DWT,75264,39385,Panama,1995,10,Fincantieri,Pann Multi Finance
Bulk,,GNS Hope,"68,591.00",DWT,68591,36074,South Korea,1994,10,Sasebo H.I.,SW Shipping Co. Ltd.
Bulk,,Nosco Glory,"68,591.00",DWT,68591,36074,Vietnam,1995,1,Sasebo H.I.,Vinalines
